Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
HIDCLP,102.5,0.49,104.0,102.2,103.7,50620.0,/CompanyDetail.aspx?symbol=HIDCLP,Promotor Share,,102.5,2024/01/30 02:59:46,118.00-96.60,100.66,101.33,-2.38,0.0,0.0,0.0,102.5,,#ValueFiscal Year,,,136961.0,0.0
HLBSL,622.0,-1.89,659.3,620.0,621.4,2584.0,/CompanyDetail.aspx?symbol=HLBSL,Microfinance,3198181.3,622.0,2024/01/30 02:59:59,805.00-519.10,608.55,597.76,0.0,1.36,457.35,144.02,4.32,,#ValueFiscal Year1.1:1(FY: 077-078),11.00(FY:078-079),1:1(FY:077-078),10208.0,1989268768.6
HLI,420.0,1.94,423.3,412.1,412.1,99454.0,/CompanyDetail.aspx?symbol=HLI,Life Insurance,80203836.02,420.0,2024/01/30 02:59:59,574.00-350.00,423.0,415.42,0.0,0.0,0.0,115.75,3.63,,#ValueFiscal Year,,,84968.0,33685611128.4
HPPL,292.9,3.5,296.0,283.1,288.0,54975.0,/CompanyDetail.aspx?symbol=HPPL,Hydro Power,10654170.0,292.9,2024/01/30 02:59:57,360.90-199.00,232.88,232.4,-13.98,-35.3,-8.3,91.09,3.22,,#ValueFiscal Year,,,58397.0,3120606393.0
HRL,709.6,6.07,721.0,675.8,682.3,1070172.0,/CompanyDetail.aspx?symbol=HRL,Others,70000000.0,709.6,2024/01/30 02:59:59,721.00-309.20,574.69,574.69,0.0,4.85,146.31,105.51,6.73,,#ValueFiscal Year,,,657972.0,49672000000.0
HURJA,307.0,3.23,309.3,296.0,296.0,63598.0,/CompanyDetail.aspx?symbol=HURJA,Hydro Power,9900000.0,307.0,2024/01/30 02:59:57,414.70-205.00,241.89,247.55,-21.88,12.8,23.98,96.59,3.18,,#ValueFiscal Year,,,90923.0,3039300000.0
ICFC,486.0,0.21,488.0,480.1,480.1,12193.0,/CompanyDetail.aspx?symbol=ICFC,Finance,11834709.6,486.0,2024/01/30 02:59:28,552.00-391.00,468.83,467.3,4.52,8.99,54.06,153.78,3.16,,#ValueFiscal Year2.(FY: 070-071)1.2:1(FY: 072-073),,2:1(FY:072-073),27547.0,5751668865.6
IGI,585.0,1.77,591.0,576.1,586.0,173072.0,/CompanyDetail.aspx?symbol=IGI,Non-Life Insurance,30293346.4,585.0,2024/01/30 02:59:58,615.00-366.20,512.51,516.07,19.41,6.75,86.67,157.82,3.71,,#ValueFiscal Year1.10:4(FY: 078-079)2.(FY: 074-075)3.1:1(FY: 073-074)4.10:8(FY: 073-074)5.2:1(FY: 067-068),6.00(FY:078-079),10:4(FY:078-079),84464.0,17721607644.0
IHL,329.9,1.82,333.0,322.0,324.0,32328.0,/CompanyDetail.aspx?symbol=IHL,Hydro Power,6000000.0,329.9,2024/01/30 02:59:56,353.00-200.20,255.86,269.36,0.0,-0.09,-3665.56,98.41,3.35,,#ValueFiscal Year,,,29362.0,1979400000.0
ILBS,732.0,-2.27,736.0,725.0,734.1,3850.0,/CompanyDetail.aspx?symbol=ILBS,Microfinance,4974159.42,732.0,2024/01/30 02:59:54,"1,030.00-537.00",640.02,645.39,-26.06,2.95,248.14,137.64,5.32,1.46(FY:077-078),#ValueFiscal Year,,,7074.0,3641084695.44
ILBSP,361.0,-1.9,361.0,361.0,361.0,10000.0,/CompanyDetail.aspx?symbol=ILBSP,Promotor Share,,361.0,2024/01/30 11:14:00,380.00-361.00,371.4,365.67,-31.11,0.0,0.0,0.0,361.0,,#ValueFiscal Year,,,10714.0,0.0
ILI,554.0,0.36,559.9,549.0,555.0,52697.0,/CompanyDetail.aspx?symbol=ILI,Life Insurance,40000000.0,554.0,2024/01/30 02:59:41,640.60-444.00,534.46,521.32,0.0,0.0,0.0,173.43,3.19,,#ValueFiscal Year,,,97354.0,22160000000.0
JALPA,1170.0,0.17,1191.1,1170.0,1175.0,763.0,/CompanyDetail.aspx?symbol=JALPA,Microfinance,1828000.0,1170.0,2024/01/30 02:59:22,"3,410.00-920.00",1131.96,1087.37,-65.28,-36.02,-32.48,289.26,4.04,,#ValueFiscal Year,14.25(FY:078-079),,1710.0,2138760000.0
JBBD87,835.0,3.73,835.0,825.0,825.0,75.0,/CompanyDetail.aspx?symbol=JBBD87,Corporate Debenture,1500000.0,835.0,2024/01/30 02:45:47,"1,000.00-805.00",862.67,862.67,0.0,0.0,0.0,0.0,835.0,,#ValueFiscal Year,,,65.0,1252500000.0
JBBL,307.9,1.28,311.0,302.0,304.0,59211.0,/CompanyDetail.aspx?symbol=JBBL,Development Bank Limited,43957858.86,307.9,2024/01/30 02:59:59,357.00-249.10,298.19,292.92,3.67,4.6,66.93,133.01,2.31,,#ValueFiscal Year1.1:1(FY: 072-073),,1:1(FY:072-073),91459.0,13534624742.99
JBLB,1348.0,-0.52,1355.0,1330.1,1330.1,2781.0,/CompanyDetail.aspx?symbol=JBLB,Microfinance,13475189.88,1348.0,2024/01/30 02:59:57,"2,860.00-1,215.00",1381.9,1353.25,-51.77,35.77,37.69,262.29,5.14,,#ValueFiscal Year,14.00(FY:079-080),,4428.0,18164555958.24
JFL,372.0,1.36,374.0,360.0,360.0,4310.0,/CompanyDetail.aspx?symbol=JFL,Finance,6904728.0,372.0,2024/01/30 02:59:20,447.00-316.70,355.82,353.13,-6.53,0.58,641.38,92.97,4.0,,#ValueFiscal Year,,,13199.0,2568558816.0
JOSHI,264.0,-0.26,274.0,255.0,259.5,30369.0,/CompanyDetail.aspx?symbol=JOSHI,Hydro Power,3714000.0,264.0,2024/01/30 02:59:57,318.00-182.10,215.11,214.99,0.0,-1.97,-134.01,66.18,3.99,,#ValueFiscal Year,,,42845.0,980496000.0
JSLBB,880.0,-0.44,901.0,880.0,901.0,373.0,/CompanyDetail.aspx?symbol=JSLBB,Microfinance,1700919.0,880.0,2024/01/30 02:58:41,"1,689.00-785.00",894.11,869.23,-45.51,-29.86,-29.47,157.74,5.58,,#ValueFiscal Year1.1:1(FY: 075-076),15.00(FY:078-079),1:1(FY:075-076),1029.0,1496808720.0
KBL,152.9,0.39,153.0,149.3,149.3,195550.0,/CompanyDetail.aspx?symbol=KBL,Commercial Banks,262258613.4,152.9,2024/01/30 02:59:59,198.90-148.20,157.71,156.5,-20.78,6.61,23.13,136.82,1.12,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 072-073),6.00(FY:077-078),,160443.0,40099341988.86
KBLD89,1045.1,-2.0,1045.1,1045.1,1045.1,50.0,/CompanyDetail.aspx?symbol=KBLD89,Corporate Debenture,3000000.0,1045.1,2024/01/30 02:57:25,"1,077.00-1,000.00",1026.43,1026.43,0.0,0.0,0.0,0.0,1045.1,,#ValueFiscal Year,,,145.0,3135300000.0
KBSH,876.0,0.7,889.7,855.0,855.0,800.0,/CompanyDetail.aspx?symbol=KBSH,Hydro Power,1218675.0,876.0,2024/01/30 02:59:57,969.00-479.00,808.52,813.29,0.0,16.61,52.74,152.87,5.73,8.50(FY:078-079),#ValueFiscal Year,,,1805.0,1067559300.0
KDBY,9.09,4.84,9.09,8.53,8.53,20420.0,/CompanyDetail.aspx?symbol=KDBY,Mutual Fund,122507259.0,9.09,2024/01/30 02:51:32,10.07-7.24,8.19,8.11,7.45,0.0,0.0,0.0,9.09,6.00(FY:079-080),#ValueFiscal Year,,,165169.0,1113590984.31
KDL,849.8,1.72,855.0,823.2,850.0,11555.0,/CompanyDetail.aspx?symbol=KDL,Hotels And Tourism,6000000.0,849.8,2024/01/30 02:59:59,"1,102.00-134.40",839.49,815.3,0.0,5.32,159.74,96.99,8.76,,#ValueFiscal Year,,,9462.0,5098800000.0
KEF,8.28,0.24,8.33,8.11,8.26,15480.0,/CompanyDetail.aspx?symbol=KEF,Mutual Fund,100000000.0,8.28,2024/01/30 02:58:06,10.35-6.91,8.1,7.84,-6.97,0.0,0.0,0.0,8.28,10.00(FY:079-080),#ValueFiscal Year,,,33490.0,828000000.0
KKHC,249.9,3.26,250.0,242.5,245.9,34704.0,/CompanyDetail.aspx?symbol=KKHC,Hydro Power,4657143.0,249.9,2024/01/30 02:59:51,283.50-158.00,191.17,197.95,-0.08,15.47,16.15,89.33,2.8,,#ValueFiscal Year,,,23052.0,1163820035.7
KLBSL,840.0,1.05,859.0,818.0,818.0,4461.0,/CompanyDetail.aspx?symbol=KLBSL,Microfinance,5043664.67,840.0,2024/01/30 02:59:58,"1,054.10-539.00",748.31,737.02,-4.0,-33.4,-25.15,118.71,7.08,,#ValueFiscal Year,,,1643.0,4236678322.8
KMCDB,650.0,-1.52,673.0,646.1,673.0,4688.0,/CompanyDetail.aspx?symbol=KMCDB,Microfinance,3723217.39,650.0,2024/01/30 02:58:59,"1,014.00-526.00",622.98,618.71,-33.88,5.9,110.17,150.58,4.32,,#ValueFiscal Year,19.00(FY:078-079),,3158.0,2420091303.5
KPCL,457.0,-2.14,476.0,440.1,476.0,16825.0,/CompanyDetail.aspx?symbol=KPCL,Hydro Power,8728500.0,457.0,2024/01/30 02:59:58,476.00-272.40,343.81,348.8,23.01,17.66,25.88,113.87,4.01,0.53(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,31187.0,3988924500.0
KRBL,367.0,-0.81,377.0,362.6,377.0,14481.0,/CompanyDetail.aspx?symbol=KRBL,Development Bank Limited,5028300.0,367.0,2024/01/30 02:59:56,418.00-241.10,296.78,307.39,26.99,32.5,11.29,115.6,3.17,5.00(FY:072-073),#ValueFiscal Year1.1:2.25(FY: 073-074)2.2:1(FY: 071-072),8.00(FY:072-073),1:2.25(FY:073-074),35106.0,1845386100.0
KSBBL,352.0,0.28,357.8,350.7,357.8,32401.0,/CompanyDetail.aspx?symbol=KSBBL,Development Bank Limited,32811646.69,352.0,2024/01/30 02:59:53,382.00-275.00,316.53,317.32,8.31,15.78,22.31,151.61,2.32,,#ValueFiscal Year1.(FY: 074-075),,,70909.0,11549699634.88
LBBL,409.0,0.74,412.0,400.5,400.5,24582.0,/CompanyDetail.aspx?symbol=LBBL,Development Bank Limited,35181341.38,409.0,2024/01/30 02:59:57,454.00-305.00,393.44,391.77,14.02,12.07,33.89,177.84,2.3,,#ValueFiscal Year1.10:1(FY: 073-074),4.00(FY:079-080),10:1(FY:073-074),45750.0,14389168624.42
LBLD88,830.0,1.99,830.0,830.0,830.0,100.0,/CompanyDetail.aspx?symbol=LBLD88,Corporate Debenture,2000000.0,830.0,2024/01/30 12:20:29,922.40-735.40,783.77,795.74,-11.81,0.0,0.0,0.0,830.0,,#ValueFiscal Year,,,50.0,1660000000.0
LEC,223.9,3.66,228.9,216.0,220.3,254881.0,/CompanyDetail.aspx?symbol=LEC,Hydro Power,15000000.0,223.9,2024/01/30 02:59:58,303.00-138.00,179.71,168.53,-20.6,-31.52,-7.1,67.59,3.31,,#ValueFiscal Year,,,239928.0,3358500000.0
LEMF,9.37,0.97,9.5,9.28,9.28,31091.0,/CompanyDetail.aspx?symbol=LEMF,Mutual Fund,125000000.0,9.37,2024/01/30 02:44:31,10.00-7.87,8.65,8.74,0.21,0.0,0.0,0.0,0.0,8.00(FY:079-080),#ValueFiscal Year,,,18977.0,1171250000.0
LICN,1401.3,-0.55,1414.0,1400.1,1414.0,3084.0,/CompanyDetail.aspx?symbol=LICN,Life Insurance,26532000.0,1401.3,2024/01/30 02:59:56,"1,800.00-1,238.00",1404.43,1389.85,-8.05,0.0,0.0,201.39,6.96,,#ValueFiscal Year,20.00(FY:076-077),,3595.0,37179291600.0
LLBS,753.2,-2.81,782.0,753.2,782.0,502.0,/CompanyDetail.aspx?symbol=LLBS,Microfinance,4416621.0,753.2,2024/01/30 02:59:25,"1,163.80-580.00",704.45,705.96,-33.4,8.63,87.28,180.14,4.18,,#ValueFiscal Year1.(FY: 071-072),15.00(FY:078-079),,4149.0,3326598937.2
LSL,169.0,-0.53,170.0,168.5,170.0,76418.0,/CompanyDetail.aspx?symbol=LSL,Commercial Banks,231871550.0,169.0,2024/01/30 02:59:57,208.00-168.00,182.56,181.22,0.0,9.14,18.49,166.62,1.01,,#ValueFiscal Year,7.00(FY:079-080),,59872.0,39186291950.0
LUK,8.34,-0.71,8.47,8.14,8.24,28300.0,/CompanyDetail.aspx?symbol=LUK,Mutual Fund,65262360.0,8.34,2024/01/30 02:48:38,9.61-7.49,8.22,8.19,-3.02,0.0,0.0,0.0,0.0,9.50(FY:079-080),#ValueFiscal Year,,,116619.0,544288082.4
LVF2,8.1,0.0,8.1,7.95,7.95,1570.0,/CompanyDetail.aspx?symbol=LVF2,Mutual Fund,80000000.0,8.1,2024/01/30 01:32:59,10.00-7.09,7.88,7.81,0.0,0.0,0.0,0.0,8.1,,#ValueFiscal Year,,,4947.0,648000000.0
MAKAR,429.9,7.48,431.0,397.0,400.0,102197.0,/CompanyDetail.aspx?symbol=MAKAR,Hydro Power,7600000.0,429.9,2024/01/30 02:59:58,431.00-213.10,267.29,278.51,0.0,12.51,34.36,97.24,4.42,,#ValueFiscal Year,,,56836.0,3267240000.0
MANDU,707.0,0.3,734.0,692.0,692.0,12962.0,/CompanyDetail.aspx?symbol=MANDU,Hydro Power,13636370.0,707.0,2024/01/30 02:59:57,805.80-373.20,576.12,576.12,0.0,37.33,18.94,146.55,4.82,10.00(FY:079-080),#ValueFiscal Year,,,31124.0,9640913590.0
MBJC,325.5,1.72,332.0,317.0,317.0,48114.0,/CompanyDetail.aspx?symbol=MBJC,Hydro Power,60000000.0,325.5,2024/01/30 02:59:58,376.30-246.00,282.57,285.86,2.46,-0.49,-664.29,93.32,3.49,,#ValueFiscal Year,,,64689.0,19530000000.0
MBL,189.3,-0.37,191.4,188.4,191.4,50191.0,/CompanyDetail.aspx?symbol=MBL,Commercial Banks,116213572.73,189.3,2024/01/30 02:58:58,283.00-179.00,221.18,199.13,-20.46,13.86,13.66,144.97,1.31,,#ValueFiscal Year1.10:1.2(FY: 072-073)2.2:1(FY: 071-072)3.(FY: 070-071),,10:1.2(FY:072-073),75751.0,21999229317.79
MCHL,329.0,1.39,330.0,320.0,320.0,18181.0,/CompanyDetail.aspx?symbol=MCHL,Hydro Power,5425833.0,329.0,2024/01/30 02:59:59,360.00-165.20,252.36,272.81,0.0,-25.33,-12.99,91.79,3.58,,#ValueFiscal Year,,,27036.0,1785099057.0
MDB,418.9,0.7,423.1,412.7,423.1,2890.0,/CompanyDetail.aspx?symbol=MDB,Development Bank Limited,11114265.73,418.9,2024/01/30 02:48:20,449.80-350.30,403.68,404.34,10.53,8.79,47.66,134.29,3.12,,#ValueFiscal Year1.2:1(FY: 071-072),9.50(FY:079-080),2:1(FY:071-072),20432.0,4655765914.3
MEHL,305.2,0.73,309.0,298.0,298.0,27835.0,/CompanyDetail.aspx?symbol=MEHL,Hydro Power,8000000.0,305.2,2024/01/30 02:59:50,334.60-175.00,241.91,241.61,0.0,-2.39,-127.7,78.05,3.91,,#ValueFiscal Year,,,49983.0,2441600000.0
MEL,238.5,4.61,239.7,230.0,230.0,99084.0,/CompanyDetail.aspx?symbol=MEL,Hydro Power,29000000.0,238.5,2024/01/30 02:59:53,275.40-149.00,185.98,189.86,0.0,-15.58,-15.31,71.55,3.33,,#ValueFiscal Year,,,145019.0,6916500000.0
MEN,634.5,-0.53,640.5,631.0,639.0,65769.0,/CompanyDetail.aspx?symbol=MEN,Hydro Power,19680270.0,634.5,2024/01/30 02:59:49,"1,092.00-429.90",744.72,663.92,-19.99,35.58,17.83,177.32,3.58,0.79(FY:079-080),#ValueFiscal Year,15.00(FY:079-080),,146092.0,12487131315.0
MERO,568.0,0.18,589.0,556.0,578.0,3431.0,/CompanyDetail.aspx?symbol=MERO,Microfinance,13200000.0,568.0,2024/01/30 02:59:59,779.00-463.30,541.7,536.3,-24.17,-18.95,-29.97,141.18,4.02,,#ValueFiscal Year1.(FY: 074-075),10.00(FY:078-079),,6308.0,7497600000.0
MFIL,521.1,-0.93,527.0,520.0,525.0,12222.0,/CompanyDetail.aspx?symbol=MFIL,Finance,13515530.0,521.1,2024/01/30 02:59:56,587.00-410.00,519.58,519.53,10.87,15.61,33.38,154.27,3.38,,#ValueFiscal Year1.(FY: 073-074)2.1:1.75(FY: 073-074)3.(FY: 071-072),,1:1.75(FY:073-074),24553.0,7042942683.0
MHCL,494.0,-1.16,509.7,481.0,489.9,37891.0,/CompanyDetail.aspx?symbol=MHCL,Hydro Power,8025000.0,494.0,2024/01/30 02:59:59,570.00-141.00,270.78,316.59,0.0,17.13,28.84,79.22,6.24,,#ValueFiscal Year,,,76541.0,3964350000.0
MHL,424.0,0.0,440.0,422.0,430.0,20079.0,/CompanyDetail.aspx?symbol=MHL,Hydro Power,6159686.53,424.0,2024/01/30 02:59:59,478.00-242.10,334.84,361.77,11.58,15.55,27.27,109.32,3.88,0.25(FY:079-080),#ValueFiscal Year,4.75(FY:079-080),,28774.0,2611707087.87
MHNL,288.0,0.35,297.0,282.0,292.7,46919.0,/CompanyDetail.aspx?symbol=MHNL,Hydro Power,12500000.0,288.0,2024/01/30 02:59:56,355.00-169.00,207.67,213.97,-12.73,5.09,56.58,65.72,4.38,,#ValueFiscal Year,,,60854.0,3600000000.0
MKCL,984.8,3.97,987.3,940.0,940.0,17107.0,/CompanyDetail.aspx?symbol=MKCL,Manufacturing And Processing,,984.8,2024/01/30 02:59:57,"1,319.50-178.80",714.63,714.63,0.0,0.0,0.0,0.0,984.8,,#ValueFiscal Year1.1:0.55(FY: 079-080),,1:0.55(FY:079-080),27448.0,0.0
MKHC,287.8,2.79,294.0,280.0,280.1,38649.0,/CompanyDetail.aspx?symbol=MKHC,Hydro Power,10000000.0,287.8,2024/01/30 02:59:59,367.50-174.40,224.53,236.54,0.0,-20.08,-14.33,87.67,3.28,,#ValueFiscal Year,,,45982.0,2878000000.0
MKHL,369.0,2.5,371.0,356.0,360.0,21667.0,/CompanyDetail.aspx?symbol=MKHL,Hydro Power,3921568.0,369.0,2024/01/30 02:59:45,395.00-224.00,278.54,289.87,0.0,7.93,46.53,102.0,3.62,10.00(FY:078-079),#ValueFiscal Year,,,33594.0,1447058592.0
MKJC,482.0,0.44,505.0,471.0,471.0,10636.0,/CompanyDetail.aspx?symbol=MKJC,Hydro Power,3681430.0,482.0,2024/01/30 02:59:22,511.90-293.20,366.74,381.89,2.51,14.43,33.4,106.08,4.54,,#ValueFiscal Year,,,8335.0,1774449260.0
MKLB,702.0,-1.13,767.0,698.0,698.1,365.0,/CompanyDetail.aspx?symbol=MKLB,Microfinance,1484784.1,702.0,2024/01/30 02:59:58,892.30-526.20,645.81,631.95,-20.68,-38.39,-18.29,111.99,6.27,,#ValueFiscal Year,4.75(FY:078-079),,1830.0,1042318438.2
MLBBL,796.0,-0.87,818.9,775.0,818.9,1000.0,/CompanyDetail.aspx?symbol=MLBBL,Microfinance,1960027.6,796.0,2024/01/30 02:58:35,"1,144.00-657.00",771.82,755.05,-26.91,15.19,52.4,162.43,4.9,,#ValueFiscal Year1.(FY: 074-075)3.(FY: 070-071)2.2:1(FY: 071-072),,,1618.0,1560181969.6
MLBL,340.0,0.5,347.1,337.8,343.0,41838.0,/CompanyDetail.aspx?symbol=MLBL,Development Bank Limited,41713186.0,340.0,2024/01/30 02:59:53,379.00-281.00,317.81,318.26,0.59,13.33,25.51,154.04,2.21,,#ValueFiscal Year,4.00(FY:078-079),,63978.0,14182483240.0
MLBS,712.0,-1.11,712.0,701.5,706.0,1314.0,/CompanyDetail.aspx?symbol=MLBS,Microfinance,1093750.0,712.0,2024/01/30 02:59:58,"1,040.00-570.10",675.16,678.27,-31.41,-41.26,-17.26,137.99,5.16,,#ValueFiscal Year,,,1177.0,778750000.0
MLBSL,1780.0,-0.5,1860.0,1745.1,1790.0,1713.0,/CompanyDetail.aspx?symbol=MLBSL,Microfinance,2175625.0,1780.0,2024/01/30 02:57:53,"4,233.00-1,535.00",1787.63,1761.13,-55.85,20.01,88.96,217.7,8.18,,#ValueFiscal Year,47.50(FY:078-079),,875.0,3872612500.0
MMF1,7.6,1.6,7.6,7.3,7.34,83590.0,/CompanyDetail.aspx?symbol=MMF1,Mutual Fund,125000000.0,7.6,2024/01/30 02:59:52,8.29-6.65,7.22,7.29,0.0,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,39285.0,950000000.0
MMFDB,583.0,-0.34,596.0,579.1,585.0,3615.0,/CompanyDetail.aspx?symbol=MMFDB,Microfinance,6657642.73,583.0,2024/01/30 02:59:58,849.80-481.30,587.39,566.61,-29.67,10.22,57.05,164.41,3.55,6.32(FY:079-080),#ValueFiscal Year1.2:1(FY: 074-075)2.(FY: 073-074)3.(FY: 072-073)4.1:0.25(FY: 072-073),,2:1(FY:074-075),8422.0,3881405711.59
MMKJL,440.0,0.92,450.0,428.1,435.0,20153.0,/CompanyDetail.aspx?symbol=MMKJL,Hydro Power,8715800.0,440.0,2024/01/30 02:59:59,459.00-225.00,342.06,342.06,0.0,-1.4,-314.29,94.41,4.66,,#ValueFiscal Year,,,27211.0,3834952000.0
MNBBL,374.0,0.73,380.0,372.0,376.9,26142.0,/CompanyDetail.aspx?symbol=MNBBL,Development Bank Limited,70469380.49,374.0,2024/01/30 02:59:41,446.00-362.80,388.34,384.47,-7.06,11.92,31.38,137.03,2.73,,#ValueFiscal Year1.(FY: 074-075)2.2:1(FY: 072-073)3.50(FY: 071-072),9.75(FY:079-080),,41690.0,26355548303.26
MPFL,351.9,-0.87,359.0,348.0,359.0,17408.0,/CompanyDetail.aspx?symbol=MPFL,Finance,6102000.0,351.9,2024/01/30 02:59:40,430.00-261.00,303.72,306.38,5.68,3.69,95.37,113.08,3.11,,#ValueFiscal Year1.1:0.35(FY: 080-081)2.1:8.65(FY: 075-076),,1:0.35(FY:080-081),43305.0,2147293800.0
MSHL,763.0,-8.35,815.9,749.3,815.9,36797.0,/CompanyDetail.aspx?symbol=MSHL,Hydro Power,7484000.0,763.0,2024/01/30 02:59:52,832.50-294.20,443.49,443.49,0.0,0.91,838.46,100.06,7.63,,#ValueFiscal Year,,,19854.0,5710292000.0
MSLB,894.0,0.11,910.8,861.0,910.8,432.0,/CompanyDetail.aspx?symbol=MSLB,Microfinance,3223785.85,894.0,2024/01/30 02:58:44,"1,275.00-658.60",796.68,803.64,-24.37,19.28,46.37,192.4,4.65,,#ValueFiscal Year1.2:1(FY: 075-076),,2:1(FY:075-076),1295.0,2882064551.69
NABBC,409.0,0.25,411.0,400.0,411.0,3681.0,/CompanyDetail.aspx?symbol=NABBC,Development Bank Limited,2624676.0,409.0,2024/01/30 02:59:58,460.00-342.10,380.56,379.91,-7.47,-48.66,-8.41,15.47,26.44,,#ValueFiscal Year1.1:1(FY: 078-079)2.(FY: 067-068),,1:1(FY:078-079),11013.0,1073492484.0
NABIL,487.0,-0.2,494.0,485.0,485.0,58884.0,/CompanyDetail.aspx?symbol=NABIL,Commercial Banks,270569970.0,487.0,2024/01/30 02:59:54,705.70-483.20,551.81,530.18,-30.23,23.68,20.57,204.44,2.38,,#ValueFiscal Year,,,92274.0,131767575390.0
NADEP,560.0,-0.02,569.8,560.0,565.0,2122.0,/CompanyDetail.aspx?symbol=NADEP,Microfinance,4857600.0,560.0,2024/01/30 02:55:53,793.00-455.00,524.45,520.35,-28.2,0.44,1272.73,183.55,3.05,,#ValueFiscal Year,,,6236.0,2720256000.0
NBF2,8.4,1.69,8.4,8.3,8.3,9600.0,/CompanyDetail.aspx?symbol=NBF2,Mutual Fund,112000000.0,8.4,2024/01/30 02:59:13,9.55-7.03,8.26,8.12,-7.69,0.0,0.0,0.0,8.4,9.60(FY:079-080),#ValueFiscal Year,,,14257.0,940800000.0
NBF3,7.4,0.0,7.51,7.26,7.26,79069.0,/CompanyDetail.aspx?symbol=NBF3,Mutual Fund,125000000.0,7.4,2024/01/30 02:59:46,8.10-6.74,7.19,7.23,-6.21,0.0,0.0,0.0,7.4,,#ValueFiscal Year,,,69772.0,925000000.0
NBL,231.9,-0.47,234.9,231.2,233.0,100512.0,/CompanyDetail.aspx?symbol=NBL,Commercial Banks,146940229.28,231.9,2024/01/30 02:59:55,295.00-231.20,245.16,241.78,-13.98,8.03,28.88,252.54,0.92,10.00(FY:078-079),#ValueFiscal Year1.100:23.74(FY: 072-073)2.1:9.5157(FY: 071-072),2.00(FY:078-079),100:23.74(FY:072-073),103302.0,34075439170.03
NBLD85,840.0,0.31,840.0,840.0,840.0,10.0,/CompanyDetail.aspx?symbol=NBLD85,Corporate Debenture,3000000.0,840.0,2024/01/30 02:04:58,899.00-730.00,835.07,841.32,13.51,0.0,0.0,0.0,840.0,,#ValueFiscal Year,,,45.0,2520000000.0
NBLD87,835.1,0.01,835.1,835.0,835.0,40.0,/CompanyDetail.aspx?symbol=NBLD87,Corporate Debenture,3500000.0,835.1,2024/01/30 02:58:12,872.10-717.10,815.33,829.2,13.93,0.0,0.0,0.0,835.1,,#ValueFiscal Year,,,105.0,2922850000.0
NCCD86,900.0,-0.66,900.0,890.5,900.0,125.0,/CompanyDetail.aspx?symbol=NCCD86,Corporate Debenture,,900.0,2024/01/30 02:10:12,"1,084.00-823.20",978.06,966.29,0.0,0.0,0.0,0.0,900.0,,#ValueFiscal Year,,,38.0,0.0
NESDO,1657.0,0.42,1670.0,1630.0,1660.0,1539.0,/CompanyDetail.aspx?symbol=NESDO,Microfinance,2550000.0,1657.0,2024/01/30 02:55:06,"3,418.00-1,418.00",1704.44,1633.56,-50.09,41.84,39.6,381.43,4.34,,#ValueFiscal Year,,,1656.0,4225350000.0
NFS,327.4,0.74,332.0,321.0,329.9,17938.0,/CompanyDetail.aspx?symbol=NFS,Finance,7294967.47,327.4,2024/01/30 02:59:59,390.00-255.50,307.51,307.56,6.64,0.22,1488.18,136.47,2.4,1.16(FY:067-068),#ValueFiscal Year1.1:0.70(FY: 078-079)2.1:1.25(FY: 077-078),22.00(FY:067-068),1:0.70(FY:078-079),33922.0,2388372349.68
NGPL,360.0,4.96,364.8,342.0,349.0,625609.0,/CompanyDetail.aspx?symbol=NGPL,Hydro Power,18512792.2,360.0,2024/01/30 02:59:56,364.80-185.80,222.14,229.39,24.65,5.28,68.18,109.32,3.29,0.25(FY:078-079),#ValueFiscal Year1.1:1.5(FY: 078-079)2.(FY: 072-073),4.75(FY:078-079),1:1.5(FY:078-079),449309.0,6664605192.0
NHDL,457.0,1.56,459.0,445.0,459.0,18584.0,/CompanyDetail.aspx?symbol=NHDL,Hydro Power,3594418.9,457.0,2024/01/30 02:59:55,459.00-303.00,360.27,366.55,20.9,17.84,25.62,117.28,3.9,0.37(FY:079-080),#ValueFiscal Year,7.00(FY:079-080),,41754.0,1642649437.3
NHPC,177.9,1.54,179.2,175.0,177.0,204898.0,/CompanyDetail.aspx?symbol=NHPC,Hydro Power,24675254.1,177.9,2024/01/30 02:59:59,275.00-126.00,149.62,149.44,-31.31,0.74,240.41,101.38,1.75,,#ValueFiscal Year1.10:5(FY: 079-080),18.53(FY:077-078),10:5(FY:079-080),262926.0,4389727704.39
NIBLGF,8.31,5.59,8.33,8.0,8.0,79300.0,/CompanyDetail.aspx?symbol=NIBLGF,Mutual Fund,132000000.0,8.31,2024/01/30 02:57:30,10.64-7.19,7.9,7.87,0.0,0.0,0.0,0.0,8.31,,#ValueFiscal Year,,,168693.0,1096920000.0
NIBSF2,7.35,0.41,7.4,7.33,7.33,15300.0,/CompanyDetail.aspx?symbol=NIBSF2,Mutual Fund,150000000.0,7.35,2024/01/30 02:58:24,9.49-6.60,7.15,7.19,-3.42,0.0,0.0,0.0,7.35,,#ValueFiscal Year,,,24417.0,1102500000.0
