Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
HLI,419.0,-1.87,431.0,417.6,431.0,232454.0,/CompanyDetail.aspx?symbol=HLI,Life Insurance,80203836.02,419.0,2024/03/14 02:59:59,574.00-350.00,411.67,414.77,0.0,0.0,0.0,115.75,3.62,,#ValueFiscal Year,,,71677.0,33605407292.38
HPPL,278.3,-3.97,289.3,278.3,285.0,11205.0,/CompanyDetail.aspx?symbol=HPPL,Hydro Power,10654170.0,278.3,2024/03/14 02:59:35,322.00-199.00,246.46,256.47,-7.23,-27.37,-10.17,86.01,3.24,,#ValueFiscal Year,,,37817.0,2965055511.0
HRL,630.5,-1.79,644.0,628.0,638.6,155008.0,/CompanyDetail.aspx?symbol=HRL,Others,104000000.0,630.5,2024/03/14 02:59:59,731.00-309.20,623.15,623.15,0.0,8.22,76.7,144.75,4.36,0.21(FY:079-080),#ValueFiscal Year,4.00(FY:079-080),,230285.0,65572000000.0
HURJA,298.0,-0.33,304.0,298.0,303.0,42527.0,/CompanyDetail.aspx?symbol=HURJA,Hydro Power,9900000.0,298.0,2024/03/14 02:59:58,365.00-205.00,262.49,275.44,-17.68,-0.38,-784.21,82.01,3.63,,#ValueFiscal Year,,,59645.0,2950200000.0
ICFC,502.0,-2.14,522.0,500.0,511.0,37294.0,/CompanyDetail.aspx?symbol=ICFC,Finance,11834709.6,502.0,2024/03/14 02:59:59,552.00-391.00,473.98,478.5,16.88,8.99,55.84,153.78,3.26,,#ValueFiscal Year2.(FY: 070-071)1.2:1(FY: 072-073),,2:1(FY:072-073),33214.0,5941024219.2
IGI,551.0,-1.78,566.0,545.0,561.0,46184.0,/CompanyDetail.aspx?symbol=IGI,Non-Life Insurance,30293346.4,551.0,2024/03/14 02:59:51,615.00-366.20,524.88,541.98,31.5,6.75,81.63,157.82,3.49,,#ValueFiscal Year1.10:4(FY: 078-079)2.(FY: 074-075)3.1:1(FY: 073-074)4.10:8(FY: 073-074)5.2:1(FY: 067-068),6.00(FY:078-079),10:4(FY:078-079),43844.0,16691633866.4
IHL,377.7,0.75,382.3,370.1,382.3,15655.0,/CompanyDetail.aspx?symbol=IHL,Hydro Power,6000000.0,377.7,2024/03/14 02:59:58,395.00-200.20,292.28,312.12,0.0,-0.27,-1398.89,98.3,3.84,,#ValueFiscal Year,,,31823.0,2266200000.0
ILBS,760.0,1.33,765.0,745.0,750.0,10787.0,/CompanyDetail.aspx?symbol=ILBS,Microfinance,4974159.42,760.0,2024/03/14 02:59:55,827.00-537.00,659.02,671.87,15.5,6.02,126.25,136.99,5.55,1.46(FY:077-078),#ValueFiscal Year,,,3718.0,3780361159.2
ILI,545.0,-1.94,560.0,544.0,554.0,48617.0,/CompanyDetail.aspx?symbol=ILI,Life Insurance,40000000.0,545.0,2024/03/14 02:59:52,640.60-444.00,526.2,539.58,0.0,0.0,0.0,173.43,3.14,,#ValueFiscal Year,,,35620.0,21800000000.0
JALPA,1250.0,-5.66,1320.0,1235.0,1320.0,6460.0,/CompanyDetail.aspx?symbol=JALPA,Microfinance,1828000.0,1250.0,2024/03/14 02:59:48,"2,415.30-920.00",1093.97,1096.83,-47.74,2.47,506.07,280.26,4.46,,#ValueFiscal Year,14.25(FY:078-079),,1976.0,2285000000.0
JBBL,298.1,-1.94,306.0,298.0,305.9,29728.0,/CompanyDetail.aspx?symbol=JBBL,Development Bank Limited,43957858.86,298.1,2024/03/14 02:59:44,357.00-249.10,295.48,296.14,8.8,4.6,64.8,133.01,2.24,,#ValueFiscal Year1.1:1(FY: 072-073),,1:1(FY:072-073),33534.0,13103837726.17
JBLB,1370.0,-4.2,1450.0,1367.0,1450.0,9827.0,/CompanyDetail.aspx?symbol=JBLB,Microfinance,13475189.0,1370.0,2024/03/14 02:59:46,"1,935.00-1,205.00",1340.96,1329.23,-29.27,26.38,51.93,238.57,5.74,,#ValueFiscal Year,14.00(FY:079-080),,4006.0,18461008930.0
JFL,385.0,-0.8,396.7,378.0,385.0,17290.0,/CompanyDetail.aspx?symbol=JFL,Finance,6904728.0,385.0,2024/03/14 02:59:48,441.00-316.70,357.91,361.38,0.26,0.58,663.79,92.97,4.14,,#ValueFiscal Year,,,11968.0,2658320280.0
JOSHI,338.0,2.74,342.6,326.0,326.0,100689.0,/CompanyDetail.aspx?symbol=JOSHI,Hydro Power,3714000.0,338.0,2024/03/14 02:59:59,412.00-182.10,247.81,265.53,22.15,-1.97,-171.57,66.18,5.11,,#ValueFiscal Year,,,198445.0,1255332000.0
JSLBB,1020.0,-5.03,1080.0,998.9,1074.0,4771.0,/CompanyDetail.aspx?symbol=JSLBB,Microfinance,1700919.0,1020.0,2024/03/14 02:59:54,"1,190.00-785.00",877.41,874.44,-13.49,11.92,85.57,155.3,6.57,,#ValueFiscal Year1.1:1(FY: 075-076),15.00(FY:078-079),1:1(FY:075-076),1582.0,1734937380.0
KBL,145.4,-1.69,150.8,145.0,150.8,74938.0,/CompanyDetail.aspx?symbol=KBL,Commercial Banks,262258613.4,145.4,2024/03/14 02:59:46,195.80-138.30,153.92,152.71,-18.31,6.61,22.0,136.82,1.06,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 072-073),6.00(FY:077-078),,96577.0,38132402388.36
KBSH,1045.0,1.47,1049.0,1000.0,1029.5,1265.0,/CompanyDetail.aspx?symbol=KBSH,Hydro Power,1218675.0,1045.0,2024/03/14 02:57:11,"1,210.00-479.00",860.33,891.72,0.0,16.93,61.72,157.49,6.64,8.50(FY:078-079),#ValueFiscal Year,,,2461.0,1273515375.0
KDBY,8.64,-1.48,8.65,8.6,8.6,5200.0,/CompanyDetail.aspx?symbol=KDBY,Mutual Fund,122507259.0,8.64,2024/03/14 02:56:53,10.07-7.24,8.24,8.42,7.87,0.0,0.0,0.0,8.64,6.00(FY:079-080),#ValueFiscal Year,,,8952.0,1058462717.76
KDL,802.0,-1.35,828.8,785.3,797.0,5195.0,/CompanyDetail.aspx?symbol=KDL,Hotels And Tourism,5963691.68,802.0,2024/03/14 02:56:07,"1,102.00-134.40",813.36,823.22,0.0,2.16,371.3,97.91,8.19,,#ValueFiscal Year,,,5044.0,4782880727.36
KEF,8.23,0.37,8.23,8.04,8.04,10215.0,/CompanyDetail.aspx?symbol=KEF,Mutual Fund,100000000.0,8.23,2024/03/14 02:58:31,10.35-6.91,7.92,8.05,2.75,0.0,0.0,0.0,8.23,10.00(FY:079-080),#ValueFiscal Year,,,12264.0,823000000.0
KKHC,246.7,-2.68,255.0,245.2,253.5,11686.0,/CompanyDetail.aspx?symbol=KKHC,Hydro Power,4657143.0,246.7,2024/03/14 02:59:57,280.50-158.00,209.9,223.92,-0.12,6.37,38.73,88.65,2.78,,#ValueFiscal Year,,,24994.0,1148917178.1
KLBSL,917.7,-0.78,940.0,852.6,940.0,855.0,/CompanyDetail.aspx?symbol=KLBSL,Microfinance,5043664.67,917.7,2024/03/14 02:59:59,"1,054.10-539.00",766.91,798.92,31.33,-22.16,-41.41,115.95,7.91,,#ValueFiscal Year,,,1264.0,4628571067.66
KMCDB,748.0,-1.51,783.3,748.0,755.0,9237.0,/CompanyDetail.aspx?symbol=KMCDB,Microfinance,3723217.39,748.0,2024/03/14 02:59:56,809.00-526.00,631.09,638.34,-3.98,9.64,77.59,160.46,4.66,,#ValueFiscal Year,19.00(FY:078-079),,4826.0,2784966607.72
KPCL,410.9,-0.68,413.0,405.5,405.5,1286.0,/CompanyDetail.aspx?symbol=KPCL,Hydro Power,8728500.0,410.9,2024/03/14 02:59:38,476.00-272.40,367.21,388.19,6.73,14.84,27.69,117.77,3.49,0.53(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,5731.0,3586540650.0
KRBL,403.9,7.71,403.9,368.0,368.0,176844.0,/CompanyDetail.aspx?symbol=KRBL,Development Bank Limited,5028300.0,403.9,2024/03/14 02:59:53,418.00-241.10,322.06,344.26,43.74,19.02,21.24,110.17,3.67,5.00(FY:072-073),#ValueFiscal Year1.1:2.25(FY: 073-074)2.2:1(FY: 071-072),8.00(FY:072-073),1:2.25(FY:073-074),28877.0,2030930370.0
KSBBL,355.0,-0.84,361.7,354.9,361.7,26235.0,/CompanyDetail.aspx?symbol=KSBBL,Development Bank Limited,32811646.69,355.0,2024/03/14 02:59:55,382.00-275.00,325.97,334.32,13.06,15.78,22.5,151.61,2.34,,#ValueFiscal Year1.(FY: 074-075),,,33847.0,11648134574.95
KSBBLD87,912.4,-1.36,913.0,912.2,913.0,125.0,/CompanyDetail.aspx?symbol=KSBBLD87,Corporate Debenture,,912.4,2024/03/14 12:45:11,"1,000.00-880.00",921.04,921.04,0.0,0.0,0.0,0.0,912.4,,#ValueFiscal Year,,,223.0,0.0
LBBL,390.1,-1.74,403.9,390.1,403.9,17662.0,/CompanyDetail.aspx?symbol=LBBL,Development Bank Limited,35181341.38,390.1,2024/03/14 02:59:49,454.00-305.00,392.01,395.05,15.69,12.07,32.32,177.84,2.19,,#ValueFiscal Year1.10:1(FY: 073-074),4.00(FY:079-080),10:1(FY:073-074),16069.0,13724241272.34
LBBLPO,216.0,0.0,216.0,216.0,216.0,146748.0,/CompanyDetail.aspx?symbol=LBBLPO,Promotor Share,,216.0,2024/03/14 12:35:20,216.00-182.00,216.0,216.0,-12.9,0.0,0.0,0.0,216.0,,#ValueFiscal Year,,,146748.0,0.0
LBLD88,921.0,2.33,921.0,903.0,903.0,55.0,/CompanyDetail.aspx?symbol=LBLD88,Corporate Debenture,2000000.0,921.0,2024/03/14 02:23:07,921.00-735.40,836.52,862.57,22.64,0.0,0.0,0.0,921.0,,#ValueFiscal Year,,,30.0,1842000000.0
LEC,193.0,-2.03,199.9,193.0,194.0,29095.0,/CompanyDetail.aspx?symbol=LEC,Hydro Power,15000000.0,193.0,2024/03/14 02:59:57,299.80-138.00,176.93,186.39,-33.45,-9.48,-20.36,62.85,3.07,,#ValueFiscal Year,,,66619.0,2895000000.0
LEMF,9.42,-1.88,9.42,9.42,9.42,500.0,/CompanyDetail.aspx?symbol=LEMF,Mutual Fund,125000000.0,9.42,2024/03/14 11:25:33,10.00-7.87,8.93,9.16,6.8,0.0,0.0,0.0,0.0,8.00(FY:079-080),#ValueFiscal Year,,,21713.0,1177500000.0
LICN,1362.3,-5.2,1411.1,1362.0,1411.0,3369.0,/CompanyDetail.aspx?symbol=LICN,Life Insurance,26532000.0,1362.3,2024/03/14 02:59:49,"1,800.00-1,238.00",1383.77,1395.85,-1.92,0.0,0.0,201.39,6.76,,#ValueFiscal Year,20.00(FY:076-077),,2558.0,36144543600.0
LLBS,828.0,-2.47,862.9,807.1,862.9,1969.0,/CompanyDetail.aspx?symbol=LLBS,Microfinance,4416621.0,828.0,2024/03/14 01:37:22,932.00-580.00,723.11,737.02,8.24,9.75,84.92,165.35,5.01,,#ValueFiscal Year1.(FY: 071-072),15.00(FY:078-079),,1710.0,3656962188.0
LSL,166.6,0.24,169.5,163.0,169.5,92378.0,/CompanyDetail.aspx?symbol=LSL,Commercial Banks,231871550.0,166.6,2024/03/14 02:59:42,208.00-157.00,177.01,174.52,0.0,9.14,18.23,166.62,1.0,,#ValueFiscal Year,7.00(FY:079-080),,44057.0,38629800230.0
LUK,8.24,-1.79,8.4,8.24,8.25,11200.0,/CompanyDetail.aspx?symbol=LUK,Mutual Fund,65262360.0,8.24,2024/03/14 02:57:59,9.61-7.49,8.18,8.29,2.87,0.0,0.0,0.0,0.0,9.50(FY:079-080),#ValueFiscal Year,,,4445.0,537761846.4
LVF2,7.8,-1.39,7.8,7.76,7.76,900.0,/CompanyDetail.aspx?symbol=LVF2,Mutual Fund,80000000.0,7.8,2024/03/14 02:37:53,10.00-7.09,7.89,7.93,0.0,0.0,0.0,0.0,7.8,,#ValueFiscal Year,,,1891.0,624000000.0
MAKAR,390.0,-2.45,400.9,386.1,392.0,7439.0,/CompanyDetail.aspx?symbol=MAKAR,Hydro Power,7600000.0,390.0,2024/03/14 02:59:58,454.00-213.10,312.05,343.5,0.0,4.53,86.09,95.66,4.08,,#ValueFiscal Year,,,19506.0,2964000000.0
MANDU,713.7,1.52,713.7,690.0,700.0,12900.0,/CompanyDetail.aspx?symbol=MANDU,Hydro Power,13636370.0,713.7,2024/03/14 02:59:43,805.80-373.20,613.38,649.89,0.0,25.02,28.53,139.79,5.11,10.00(FY:079-080),#ValueFiscal Year,,,11757.0,9732277269.0
MBJC,322.4,-0.86,327.0,319.5,320.0,30544.0,/CompanyDetail.aspx?symbol=MBJC,Hydro Power,60000000.0,322.4,2024/03/14 02:59:45,376.30-246.00,295.25,306.38,3.33,-0.34,-948.24,93.27,3.46,,#ValueFiscal Year,,,34992.0,19344000000.0
MBL,187.0,-0.85,190.0,185.2,190.0,30995.0,/CompanyDetail.aspx?symbol=MBL,Commercial Banks,116213572.73,187.0,2024/03/14 02:59:48,283.00-174.60,198.25,190.81,-17.95,13.86,13.49,144.97,1.29,,#ValueFiscal Year1.10:1.2(FY: 072-073)2.2:1(FY: 071-072)3.(FY: 070-071),,10:1.2(FY:072-073),34756.0,21731938100.51
MBLD87,902.1,-0.1,902.1,902.1,902.1,25.0,/CompanyDetail.aspx?symbol=MBLD87,Corporate Debenture,3000000.0,902.1,2024/03/14 11:22:46,"1,000.00-900.00",918.79,912.55,0.0,0.0,0.0,0.0,902.1,,#ValueFiscal Year,,,89.0,2706300000.0
MCHL,337.4,-1.75,347.8,337.0,337.2,5070.0,/CompanyDetail.aspx?symbol=MCHL,Hydro Power,5425833.0,337.4,2024/03/14 02:59:39,389.00-165.20,290.01,308.11,0.0,-25.33,-13.32,91.79,3.68,,#ValueFiscal Year,,,17354.0,1830676054.2
MDB,418.5,-0.36,428.0,412.1,428.0,24147.0,/CompanyDetail.aspx?symbol=MDB,Development Bank Limited,11114265.73,418.5,2024/03/14 02:59:56,449.80-350.30,405.33,406.22,16.9,8.79,47.61,134.29,3.12,,#ValueFiscal Year1.2:1(FY: 071-072),9.50(FY:079-080),2:1(FY:071-072),9831.0,4651320208.01
MEHL,297.8,-1.06,306.1,296.0,296.1,21695.0,/CompanyDetail.aspx?symbol=MEHL,Hydro Power,8000000.0,297.8,2024/03/14 02:59:58,338.00-175.00,258.67,274.26,0.0,-1.8,-165.44,77.15,3.86,,#ValueFiscal Year,,,33038.0,2382400000.0
MEL,225.5,0.67,231.0,222.0,223.5,72869.0,/CompanyDetail.aspx?symbol=MEL,Hydro Power,29000000.0,225.5,2024/03/14 02:59:59,275.40-149.00,198.75,210.38,0.0,-13.7,-16.46,68.29,3.3,,#ValueFiscal Year,,,63023.0,6539500000.0
MEN,574.0,1.23,614.4,565.0,567.0,79361.0,/CompanyDetail.aspx?symbol=MEN,Hydro Power,22632310.5,574.0,2024/03/14 02:59:44,"1,092.00-429.90",667.25,609.03,-25.84,30.93,18.56,167.24,3.43,,#ValueFiscal Year,,,46239.0,12990946227.0
MERO,572.0,-3.05,590.4,568.0,579.0,7609.0,/CompanyDetail.aspx?symbol=MERO,Microfinance,13200000.0,572.0,2024/03/14 02:59:44,728.00-463.30,540.5,544.69,-1.38,9.74,58.73,149.22,3.83,,#ValueFiscal Year1.(FY: 074-075),10.00(FY:078-079),,4743.0,7550400000.0
MFIL,524.0,-1.17,537.8,519.1,532.0,32686.0,/CompanyDetail.aspx?symbol=MFIL,Finance,13515530.0,524.0,2024/03/14 02:59:57,587.00-410.00,518.05,519.93,15.93,15.61,33.57,154.27,3.4,,#ValueFiscal Year1.(FY: 073-074)2.1:1.75(FY: 073-074)3.(FY: 071-072),,1:1.75(FY:073-074),23422.0,7082137720.0
MHCL,451.1,0.02,463.9,445.0,445.0,56595.0,/CompanyDetail.aspx?symbol=MHCL,Hydro Power,8025000.0,451.1,2024/03/14 02:59:58,637.00-141.00,362.54,429.14,0.0,1.14,395.7,79.79,5.65,,#ValueFiscal Year,,,95187.0,3620077500.0
MHL,400.0,-0.5,409.0,396.0,401.0,7804.0,/CompanyDetail.aspx?symbol=MHL,Hydro Power,6159686.5,400.0,2024/03/14 02:59:51,478.00-242.10,371.88,399.5,2.67,3.09,129.45,110.86,3.61,0.25(FY:079-080),#ValueFiscal Year,4.75(FY:079-080),,9847.0,2463874600.0
MHNL,251.0,-1.76,260.6,251.0,260.6,7085.0,/CompanyDetail.aspx?symbol=MHNL,Hydro Power,12500000.0,251.0,2024/03/14 02:59:20,315.00-169.00,226.16,239.29,-16.33,2.13,117.84,65.5,3.83,,#ValueFiscal Year,,,26630.0,3137500000.0
MKCL,954.0,-2.15,984.0,953.0,967.2,8661.0,/CompanyDetail.aspx?symbol=MKCL,Others,7000000.0,954.0,2024/03/14 02:59:53,"1,319.50-178.80",832.54,832.54,0.0,1.41,676.6,91.42,10.44,,#ValueFiscal Year1.1:0.55(FY: 079-080),,1:0.55(FY:079-080),11752.0,6678000000.0
MKHC,303.0,1.41,307.0,295.5,296.0,28000.0,/CompanyDetail.aspx?symbol=MKHC,Hydro Power,10000000.0,303.0,2024/03/14 02:59:44,367.50-174.40,250.68,266.85,0.0,-30.81,-9.83,77.28,3.92,,#ValueFiscal Year,,,32999.0,3030000000.0
MKHL,385.2,0.31,391.0,378.0,390.0,8778.0,/CompanyDetail.aspx?symbol=MKHL,Hydro Power,3921568.0,385.2,2024/03/14 02:59:46,420.90-224.00,311.18,334.6,0.0,3.88,99.28,101.96,3.78,10.00(FY:078-079),#ValueFiscal Year,,,23950.0,1510587993.6
MKJC,500.0,0.02,507.0,483.0,490.0,5964.0,/CompanyDetail.aspx?symbol=MKJC,Hydro Power,3681430.0,500.0,2024/03/14 02:57:09,592.00-293.20,410.35,436.65,11.16,8.3,60.24,106.7,4.69,,#ValueFiscal Year,,,9728.0,1840715000.0
MKLB,789.9,6.17,789.9,740.0,745.0,6909.0,/CompanyDetail.aspx?symbol=MKLB,Microfinance,1484784.1,789.9,2024/03/14 02:59:58,847.00-526.20,651.12,666.41,3.93,-15.74,-50.18,103.82,7.61,,#ValueFiscal Year,4.75(FY:078-079),,2575.0,1172830960.59
MLBBL,875.0,-1.13,902.4,833.1,867.3,3590.0,/CompanyDetail.aspx?symbol=MLBBL,Microfinance,1960027.6,875.0,2024/03/14 02:53:44,"1,090.00-657.00",768.66,781.02,11.61,13.6,64.34,167.22,5.23,,#ValueFiscal Year1.(FY: 074-075)3.(FY: 070-071)2.2:1(FY: 071-072),,,2325.0,1715024150.0
MLBL,330.0,-2.65,339.5,328.4,339.0,19790.0,/CompanyDetail.aspx?symbol=MLBL,Development Bank Limited,41713186.0,330.0,2024/03/14 02:59:57,379.00-281.00,321.35,326.68,4.76,13.33,24.76,154.04,2.14,,#ValueFiscal Year,4.00(FY:078-079),,22236.0,13765351380.0
MLBS,874.5,10.0,874.5,790.1,804.9,18814.0,/CompanyDetail.aspx?symbol=MLBS,Microfinance,1093750.0,874.5,2024/03/14 02:57:03,931.70-570.10,683.28,699.57,13.57,-11.89,-73.55,131.99,6.63,,#ValueFiscal Year,,,1900.0,956484375.0
MLBSL,1727.9,-2.71,1805.0,1705.0,1805.0,1424.0,/CompanyDetail.aspx?symbol=MLBSL,Microfinance,2175625.0,1727.9,2024/03/14 02:59:40,"2,268.00-1,535.00",1736.97,1720.52,-21.46,24.45,70.67,196.07,8.81,,#ValueFiscal Year,47.50(FY:078-079),,958.0,3759262437.5
MMF1,7.25,-2.42,7.5,7.21,7.35,8520.0,/CompanyDetail.aspx?symbol=MMF1,Mutual Fund,125000000.0,7.25,2024/03/14 02:55:42,8.29-6.65,7.27,7.36,1.26,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,23866.0,906250000.0
MMKJL,429.0,1.06,436.4,420.1,420.1,48521.0,/CompanyDetail.aspx?symbol=MMKJL,Hydro Power,10000000.0,429.0,2024/03/14 02:59:59,478.00-225.00,375.27,375.27,0.0,-1.57,-273.25,94.38,4.55,,#ValueFiscal Year,,,22320.0,4290000000.0
MNBBL,364.0,-1.38,372.0,361.8,365.0,29877.0,/CompanyDetail.aspx?symbol=MNBBL,Development Bank Limited,70469380.49,364.0,2024/03/14 02:59:36,446.00-343.60,378.92,376.52,-8.08,11.92,30.54,137.03,2.66,,#ValueFiscal Year1.(FY: 074-075)2.2:1(FY: 072-073)3.50(FY: 071-072),9.75(FY:079-080),,21243.0,25650854498.36
MPFL,380.0,-1.3,389.8,374.0,389.0,42446.0,/CompanyDetail.aspx?symbol=MPFL,Finance,6102000.0,380.0,2024/03/14 02:59:57,430.00-261.00,319.28,332.6,14.11,3.69,102.98,113.08,3.36,,#ValueFiscal Year1.1:0.35(FY: 080-081)2.1:8.65(FY: 075-076),,1:0.35(FY:080-081),37606.0,2318760000.0
MPFLPO,202.0,0.0,202.0,202.0,202.0,56000.0,/CompanyDetail.aspx?symbol=MPFLPO,Promotor Share,,202.0,2024/03/14 12:42:04,202.00-150.00,176.0,176.0,11.6,0.0,0.0,0.0,202.0,,#ValueFiscal Year,,,56000.0,0.0
MSHL,625.0,-0.79,654.0,618.2,618.2,2806.0,/CompanyDetail.aspx?symbol=MSHL,Hydro Power,7484000.0,625.0,2024/03/14 02:59:59,832.50-294.20,512.42,549.36,0.0,5.95,105.04,102.72,6.08,,#ValueFiscal Year,,,4699.0,4677500000.0
MSLB,973.0,-0.71,974.0,940.0,960.4,1356.0,/CompanyDetail.aspx?symbol=MSLB,Microfinance,3223785.85,973.0,2024/03/14 02:52:31,"1,023.00-658.60",822.69,845.36,5.3,16.2,60.06,195.66,4.97,,#ValueFiscal Year1.2:1(FY: 075-076),,2:1(FY:075-076),1504.0,3136743634.0
NABBC,403.0,-1.27,416.0,401.6,401.6,3560.0,/CompanyDetail.aspx?symbol=NABBC,Development Bank Limited,2624676.0,403.0,2024/03/14 02:59:59,460.00-342.10,388.26,396.33,-1.01,-48.66,-8.28,15.47,26.05,,#ValueFiscal Year1.1:1(FY: 078-079)2.(FY: 067-068),,1:1(FY:078-079),6223.0,1057744428.0
NABIL,471.9,-0.23,480.0,468.3,480.0,48287.0,/CompanyDetail.aspx?symbol=NABIL,Commercial Banks,270569970.0,471.9,2024/03/14 02:59:50,653.00-422.00,515.59,489.17,-24.5,23.68,19.93,204.44,2.31,,#ValueFiscal Year,,,57976.0,127681968843.0
NADEP,603.0,1.28,650.7,590.0,590.0,23618.0,/CompanyDetail.aspx?symbol=NADEP,Microfinance,4857600.0,603.0,2024/03/14 02:59:56,693.00-455.00,526.22,532.0,4.89,4.62,130.52,174.18,3.46,,#ValueFiscal Year,,,6520.0,2929132800.0
NBF2,8.02,-0.99,8.33,8.01,8.01,9800.0,/CompanyDetail.aspx?symbol=NBF2,Mutual Fund,112000000.0,8.02,2024/03/14 02:46:27,9.55-7.03,8.17,8.09,-1.72,0.0,0.0,0.0,8.02,9.60(FY:079-080),#ValueFiscal Year,,,12278.0,898240000.0
NBF3,7.34,-0.81,7.44,7.3,7.3,26010.0,/CompanyDetail.aspx?symbol=NBF3,Mutual Fund,125000000.0,7.34,2024/03/14 02:50:30,8.04-6.74,7.26,7.33,0.14,0.0,0.0,0.0,7.34,,#ValueFiscal Year,,,52027.0,917500000.0
NBL,223.5,-0.8,225.0,220.8,225.0,26504.0,/CompanyDetail.aspx?symbol=NBL,Commercial Banks,146940229.28,223.5,2024/03/14 02:59:54,280.00-213.00,237.88,233.9,-15.79,8.03,27.83,252.54,0.89,10.00(FY:078-079),#ValueFiscal Year1.100:23.74(FY: 072-073)2.1:9.5157(FY: 071-072),2.00(FY:078-079),100:23.74(FY:072-073),42767.0,32841141244.08
NBLD87,920.0,-0.11,920.0,904.2,904.2,50.0,/CompanyDetail.aspx?symbol=NBLD87,Corporate Debenture,3500000.0,920.0,2024/03/14 02:55:48,921.00-732.00,842.25,857.97,20.42,0.0,0.0,0.0,920.0,,#ValueFiscal Year,,,116.0,3220000000.0
NESDO,1755.0,-3.47,1810.0,1755.0,1781.7,2991.0,/CompanyDetail.aspx?symbol=NESDO,Microfinance,2550000.0,1755.0,2024/03/14 02:59:57,"2,589.20-1,418.00",1642.84,1611.39,-26.78,22.35,78.52,389.95,4.5,,#ValueFiscal Year,,,1512.0,4475250000.0
NFS,377.0,-0.53,390.9,376.0,386.5,101615.0,/CompanyDetail.aspx?symbol=NFS,Finance,7294967.47,377.0,2024/03/14 02:59:50,390.90-255.50,319.4,327.68,24.01,0.22,1713.64,136.47,2.76,1.16(FY:067-068),#ValueFiscal Year1.1:0.70(FY: 078-079)2.1:1.25(FY: 077-078),22.00(FY:067-068),1:0.70(FY:078-079),80651.0,2750202736.19
NGPL,316.0,-1.31,325.0,314.0,321.0,102015.0,/CompanyDetail.aspx?symbol=NGPL,Hydro Power,18512792.23,316.0,2024/03/14 02:59:59,365.00-185.80,253.52,272.73,15.75,3.59,88.02,160.48,1.97,0.25(FY:078-079),#ValueFiscal Year1.1:1.5(FY: 078-079)2.(FY: 072-073),4.75(FY:078-079),1:1.5(FY:078-079),164433.0,5850042344.68
NHDL,430.0,-0.23,439.0,428.0,431.0,3633.0,/CompanyDetail.aspx?symbol=NHDL,Hydro Power,3594410.0,430.0,2024/03/14 02:57:12,483.00-303.00,384.6,404.42,10.54,18.45,23.31,115.11,3.74,0.37(FY:079-080),#ValueFiscal Year,7.00(FY:079-080),,11897.0,1545596300.0
NHPC,163.0,-0.12,165.0,161.0,165.0,50890.0,/CompanyDetail.aspx?symbol=NHPC,Hydro Power,24671629.2,163.0,2024/03/14 02:59:53,252.00-126.00,153.19,157.58,-33.47,0.72,226.39,101.86,1.6,,#ValueFiscal Year1.10:5(FY: 079-080),18.53(FY:077-078),10:5(FY:079-080),87367.0,4021475559.6
NIBD84,921.0,1.87,921.0,903.1,903.1,75.0,/CompanyDetail.aspx?symbol=NIBD84,Corporate Debenture,4000000.0,921.0,2024/03/14 02:20:29,930.00-776.30,865.98,878.68,12.73,0.0,0.0,0.0,921.0,,#ValueFiscal Year,,,50.0,3684000000.0
NIBLGF,7.91,-1.98,8.23,7.91,8.23,2200.0,/CompanyDetail.aspx?symbol=NIBLGF,Mutual Fund,132000000.0,7.91,2024/03/14 02:13:27,10.64-7.19,7.91,7.93,0.0,0.0,0.0,0.0,7.91,,#ValueFiscal Year,,,30545.0,1044120000.0
NIBSF2,7.72,0.0,8.02,7.57,7.57,281335.0,/CompanyDetail.aspx?symbol=NIBSF2,Mutual Fund,150000000.0,7.72,2024/03/14 02:57:51,9.49-6.60,7.21,7.29,5.75,0.0,0.0,0.0,7.72,,#ValueFiscal Year,,,46506.0,1158000000.0
NICA,425.1,-1.6,432.9,425.1,432.0,67871.0,/CompanyDetail.aspx?symbol=NICA,Commercial Banks,149175669.22,425.1,2024/03/14 02:59:43,852.00-405.10,518.37,480.13,-44.36,25.52,16.66,205.1,2.07,,#ValueFiscal Year1.(FY: 072-073),,,108706.0,63414576985.42
NICBF,8.8,1.97,8.8,8.8,8.8,200.0,/CompanyDetail.aspx?symbol=NICBF,Mutual Fund,75500000.0,8.8,2024/03/14 02:47:45,10.31-7.99,8.73,8.55,7.32,0.0,0.0,0.0,0.0,10.00(FY:079-080),#ValueFiscal Year,,,6234.0,664400000.0
NICFC,8.68,-0.46,8.68,8.6,8.6,2400.0,/CompanyDetail.aspx?symbol=NICFC,Mutual Fund,102000000.0,8.68,2024/03/14 02:45:19,10.17-7.45,8.35,8.54,10.71,0.0,0.0,0.0,8.68,,#ValueFiscal Year,,,4563.0,885360000.0
