Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
NICSF,8.9,-1.11,9.0,8.78,9.0,75848.0,/CompanyDetail.aspx?symbol=NICSF,Mutual Fund,125000000.0,8.9,2024/01/18 02:49:26,9.49-7.40,8.37,8.36,7.23,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,40508.0,1112500000.0
NIFRA,238.5,-2.25,245.0,235.7,244.0,471517.0,/CompanyDetail.aspx?symbol=NIFRA,Investment,216000000.0,238.5,2024/01/18 02:59:50,261.00-180.20,202.64,200.25,1.06,7.66,31.14,112.02,2.13,,#ValueFiscal Year,8.00(FY:077-078),,419610.0,51516000000.0
NIL,828.3,-0.56,838.0,822.0,825.0,11657.0,/CompanyDetail.aspx?symbol=NIL,Non-Life Insurance,20123606.19,828.3,2024/01/18 02:59:14,946.00-706.10,838.4,827.54,7.57,17.5,47.33,211.71,3.91,,#ValueFiscal Year1.(FY: 073-074)2.1:1(FY: 073-074),,1:1(FY:073-074),15460.0,16668383003.86
NIMB,181.6,-1.57,184.9,181.1,184.5,122939.0,/CompanyDetail.aspx?symbol=NIMB,Commercial Banks,341285950.0,181.6,2024/01/18 02:59:48,232.20-168.00,179.37,177.65,0.0,17.84,10.18,173.37,1.05,,#ValueFiscal Year,,,113926.0,61977528520.0
NIMBPO,148.0,0.0,150.0,147.0,148.0,7750.0,/CompanyDetail.aspx?symbol=NIMBPO,Promotor Share,,148.0,2024/01/18 02:59:39,189.30-107.10,148.28,145.61,0.0,0.0,0.0,0.0,148.0,,#ValueFiscal Year,,,21837.0,0.0
NLBBL,622.0,1.14,625.0,606.0,614.0,8824.0,/CompanyDetail.aspx?symbol=NLBBL,Microfinance,7320000.0,622.0,2024/01/18 02:59:25,"1,040.00-480.00",584.84,559.99,-40.08,10.41,59.75,180.79,3.44,,#ValueFiscal Year1.(FY: 072-073),,,10135.0,4553040000.0
NLG,842.0,-0.25,860.0,835.0,845.0,13905.0,/CompanyDetail.aspx?symbol=NLG,Non-Life Insurance,14592757.9,842.0,2024/01/18 02:59:30,940.00-560.70,783.62,778.63,21.15,14.11,59.67,203.04,4.15,0.29(FY:079-080),#ValueFiscal Year1.(FY: 075-076)2.(FY: 068-069),5.50(FY:079-080),,22850.0,12287102151.8
NLIC,654.1,-0.97,660.0,651.0,655.5,38735.0,/CompanyDetail.aspx?symbol=NLIC,Life Insurance,82079665.5,654.1,2024/01/18 02:59:58,820.00-625.10,677.7,662.09,-10.76,0.0,0.0,110.54,5.92,,#ValueFiscal Year,,,57991.0,53688309203.55
NLICL,607.0,-0.33,615.8,602.1,606.0,18852.0,/CompanyDetail.aspx?symbol=NLICL,Life Insurance,50116664.25,607.0,2024/01/18 02:59:18,692.50-525.10,584.58,575.53,-6.62,0.0,0.0,108.14,5.61,,#ValueFiscal Year1.10:6(FY: 074-075),,10:6(FY:074-075),29701.0,30420815199.75
NMB,208.0,-0.53,209.0,205.1,208.0,42137.0,/CompanyDetail.aspx?symbol=NMB,Commercial Banks,183667060.0,208.0,2024/01/18 02:59:54,255.60-192.50,214.17,206.74,-14.05,20.98,9.91,159.69,1.3,8.25(FY:078-079),#ValueFiscal Year,12.50(FY:077-078),,55736.0,38202748480.0
NMB50,9.89,-0.8,10.0,9.75,9.9,9070.0,/CompanyDetail.aspx?symbol=NMB50,Mutual Fund,125000000.0,9.89,2024/01/18 02:16:35,11.50-8.66,9.95,9.56,1.85,0.0,0.0,0.0,0.0,15.00(FY:079-080),#ValueFiscal Year,,,94365.0,1236250000.0
NMBD2085,960.0,-1.94,960.0,960.0,960.0,19.0,/CompanyDetail.aspx?symbol=NMBD2085,Corporate Debenture,,960.0,2024/01/18 11:41:53,"1,001.00-878.00",974.06,974.57,5.33,0.0,0.0,0.0,960.0,,#ValueFiscal Year,,,104.0,0.0
NMBD87/88,834.0,0.0,850.6,834.0,850.6,55.0,/CompanyDetail.aspx?symbol=NMBD87/88,Corporate Debenture,2000000.0,834.0,2024/01/18 02:37:06,980.00-747.10,821.35,840.19,-16.6,0.0,0.0,0.0,834.0,,#ValueFiscal Year,,,54.0,1668000000.0
NMBMF,572.6,-1.28,584.3,558.0,568.4,4789.0,/CompanyDetail.aspx?symbol=NMBMF,Microfinance,7214491.49,572.6,2024/01/18 02:59:59,782.00-463.60,528.24,513.16,-26.5,-26.25,-21.81,133.1,4.3,,#ValueFiscal Year1.1:1.5(FY: 075-076)2.(FY: 072-073),,1:1.5(FY:075-076),4631.0,4131017827.17
NMFBS,1209.0,-0.41,1220.0,1190.0,1214.0,5200.0,/CompanyDetail.aspx?symbol=NMFBS,Microfinance,10842060.0,1209.0,2024/01/18 02:59:25,"2,420.00-901.00",1054.03,1041.13,-42.97,20.31,59.53,208.97,5.79,5.00(FY:077-078),#ValueFiscal Year,,,4715.0,13108050540.0
NRIC,716.1,2.89,723.0,680.0,695.0,121297.0,/CompanyDetail.aspx?symbol=NRIC,Others,128135440.0,716.1,2024/01/18 02:59:59,919.00-585.00,676.51,651.35,-18.53,8.5,84.25,132.37,5.41,,#ValueFiscal Year,,,62818.0,91757788584.0
NRM,419.0,-0.21,436.8,412.0,420.0,124520.0,/CompanyDetail.aspx?symbol=NRM,Others,9675000.0,419.0,2024/01/18 02:59:59,492.50-205.90,281.89,290.59,0.0,-5.07,-82.64,87.12,4.81,,#ValueFiscal Year,,,170630.0,4053825000.0
NRN,625.0,2.8,635.0,586.1,600.0,206436.0,/CompanyDetail.aspx?symbol=NRN,Investment,12232117.0,625.0,2024/01/18 02:59:56,641.00-280.60,435.97,418.62,23.52,2.9,215.52,122.64,5.1,,#ValueFiscal Year,,,217613.0,7645073125.0
NSIF2,9.12,-0.33,9.33,9.0,9.0,3200.0,/CompanyDetail.aspx?symbol=NSIF2,Mutual Fund,122100000.0,9.12,2024/01/18 02:56:32,10.00-7.31,8.89,8.79,0.0,0.0,0.0,0.0,9.12,,#ValueFiscal Year,,,114345.0,1113552000.0
NTC,884.0,-1.78,907.8,882.0,882.0,36676.0,/CompanyDetail.aspx?symbol=NTC,Others,180000000.0,884.0,2024/01/18 02:59:54,"1,000.00-758.00",875.04,875.15,1.14,45.05,19.62,534.08,1.66,,#ValueFiscal Year,20.00(FY:077-078),,58234.0,159120000000.0
NUBL,690.0,-4.17,723.0,686.2,723.0,17244.0,/CompanyDetail.aspx?symbol=NUBL,Microfinance,26120797.5,690.0,2024/01/18 02:59:57,"1,050.00-512.10",622.62,612.9,-33.65,-21.9,-31.51,166.67,4.14,,#ValueFiscal Year,,,21048.0,18023350275.0
NWCL,902.0,-5.79,996.0,861.7,976.5,170936.0,/CompanyDetail.aspx?symbol=NWCL,Others,,902.0,2024/01/18 02:59:59,996.00-208.80,537.94,537.94,0.0,0.0,0.0,0.0,902.0,,#ValueFiscal Year,,,12362.0,0.0
NYADI,298.0,2.05,301.5,283.0,290.0,9300.0,/CompanyDetail.aspx?symbol=NYADI,Hydro Power,15000000.0,298.0,2024/01/18 02:58:10,372.30-176.40,229.41,228.04,-11.31,-9.0,-33.11,72.27,4.12,,#ValueFiscal Year,,,24508.0,4470000000.0
OHL,786.9,-1.28,790.0,781.0,790.0,5876.0,/CompanyDetail.aspx?symbol=OHL,Hotels And Tourism,11280904.4,786.9,2024/01/18 02:59:54,885.00-499.00,758.71,748.92,35.7,4.5,174.87,338.96,2.32,5.26(FY:079-080),#ValueFiscal Year,5.00(FY:075-076),,13322.0,8876943672.36
PBD88,940.0,-1.57,955.0,940.0,955.0,50.0,/CompanyDetail.aspx?symbol=PBD88,Corporate Debenture,1741884.0,940.0,2024/01/18 02:22:24,"1,013.00-790.10",922.81,936.5,14.49,0.0,0.0,0.0,940.0,,#ValueFiscal Year,,,1188.0,1637370960.0
PCBL,212.4,0.71,214.9,207.1,207.1,90273.0,/CompanyDetail.aspx?symbol=PCBL,Commercial Banks,194025757.16,212.4,2024/01/18 02:59:59,231.30-176.00,190.9,191.68,-5.6,23.74,8.95,152.06,1.4,,#ValueFiscal Year,,,104716.0,41211070820.78
PFL,370.0,-1.86,384.5,368.0,369.6,14457.0,/CompanyDetail.aspx?symbol=PFL,Finance,10825566.05,370.0,2024/01/18 02:58:51,453.60-320.20,354.78,350.04,-4.39,-20.75,-17.83,138.74,2.67,,#ValueFiscal Year1.1:0.15(FY: 074-075)2.(FY: 071-072),,1:0.15(FY:074-075),16197.0,4005459438.5
PHCL,318.0,-0.31,328.0,312.7,312.7,89948.0,/CompanyDetail.aspx?symbol=PHCL,Hydro Power,32000000.0,318.0,2024/01/18 02:59:59,416.10-216.00,272.8,269.98,-2.66,-4.51,-70.51,96.22,3.3,,#ValueFiscal Year,,,72169.0,10176000000.0
PMHPL,263.0,1.15,270.0,251.0,262.0,36814.0,/CompanyDetail.aspx?symbol=PMHPL,Hydro Power,11000000.0,263.0,2024/01/18 02:58:30,287.10-151.50,191.69,199.77,-2.59,23.49,11.2,88.97,2.96,,#ValueFiscal Year,,,39906.0,2893000000.0
PMLI,568.0,-0.18,580.3,558.0,558.0,22940.0,/CompanyDetail.aspx?symbol=PMLI,Life Insurance,42960000.0,568.0,2024/01/18 02:59:41,647.80-542.00,582.03,582.03,0.0,0.0,0.0,116.29,4.88,,#ValueFiscal Year,,,29110.0,24401280000.0
PPCL,260.9,3.74,268.0,250.0,250.0,44808.0,/CompanyDetail.aspx?symbol=PPCL,Hydro Power,9625000.0,260.9,2024/01/18 02:59:55,389.30-196.00,232.41,226.84,-26.71,-22.8,-11.44,104.96,2.49,,#ValueFiscal Year,,,39636.0,2511162500.0
PPL,333.0,-1.19,346.9,321.0,343.7,41459.0,/CompanyDetail.aspx?symbol=PPL,Hydro Power,6326000.0,333.0,2024/01/18 02:59:58,362.10-198.10,241.89,242.81,4.39,6.68,49.85,97.12,3.43,,#ValueFiscal Year,,,46020.0,2106558000.0
PRIN,850.1,-1.95,864.0,847.3,856.0,27530.0,/CompanyDetail.aspx?symbol=PRIN,Non-Life Insurance,13761222.6,850.1,2024/01/18 02:59:58,897.00-435.00,711.4,726.0,44.04,15.01,56.64,201.88,4.21,,#ValueFiscal Year1.1:0.46(FY: 074-075)2.(FY: 072-073),,1:0.46(FY:074-075),60386.0,11698415332.26
PROFL,335.2,-1.12,345.0,330.5,333.2,74051.0,/CompanyDetail.aspx?symbol=PROFL,Finance,8481060.0,335.2,2024/01/18 02:59:59,465.00-269.10,315.01,304.09,-5.31,-28.86,-11.61,66.1,5.07,,#ValueFiscal Year1.1:2.81(FY: 074-075)2.(FY: 071-072),,1:2.81(FY:074-075),55293.0,2842851312.0
PRSF,8.59,-6.93,9.05,8.59,9.05,600.0,/CompanyDetail.aspx?symbol=PRSF,Mutual Fund,100000000.0,8.59,2024/01/18 02:56:15,10.06-7.45,8.14,8.17,0.0,0.0,0.0,0.0,8.59,,#ValueFiscal Year,,,75469.0,859000000.0
PRVU,168.9,-1.17,172.0,167.0,172.0,134052.0,/CompanyDetail.aspx?symbol=PRVU,Commercial Banks,235424900.0,168.9,2024/01/18 02:59:58,213.00-152.30,163.37,161.03,-18.99,17.57,9.61,147.82,1.14,,#ValueFiscal Year1.10:4(FY: 072-073)2.(FY: 071-072),,10:4(FY:072-073),144408.0,39763265610.0
PSF,8.56,0.12,8.8,8.5,8.5,33470.0,/CompanyDetail.aspx?symbol=PSF,Mutual Fund,125000000.0,8.56,2024/01/18 02:52:19,9.79-7.15,8.3,8.01,-3.28,0.0,0.0,0.0,0.0,9.50(FY:079-080),#ValueFiscal Year,,,44657.0,1070000000.0
RADHI,280.0,6.18,282.0,259.2,268.9,245046.0,/CompanyDetail.aspx?symbol=RADHI,Hydro Power,17555888.51,280.0,2024/01/18 02:59:30,304.00-200.60,221.94,224.71,-1.41,7.42,37.74,120.3,2.33,0.25(FY:079-080),#ValueFiscal Year1.1:1.4752(FY: 079-080),4.75(FY:079-080),1:1.4752(FY:079-080),134620.0,4915648782.8
RAWA,440.0,-4.35,469.2,429.3,469.2,16499.0,/CompanyDetail.aspx?symbol=RAWA,Hydro Power,2800000.0,440.0,2024/01/18 02:59:59,503.00-249.30,366.8,381.89,0.0,-1.19,-369.75,120.69,3.65,,#ValueFiscal Year,,,19155.0,1232000000.0
RBCL,14235.1,-1.15,14389.0,14200.0,14380.0,240.0,/CompanyDetail.aspx?symbol=RBCL,Non-Life Insurance,2666390.6,14235.1,2024/01/18 02:59:25,"17,140.00-12,200.00",14337.76,13873.57,2.63,206.52,68.93,5621.51,2.53,6.00(FY:062-063),#ValueFiscal Year,114.27(FY:062-063),,450.0,37956336830.06
RFPL,299.9,6.69,305.4,271.0,280.0,66347.0,/CompanyDetail.aspx?symbol=RFPL,Hydro Power,7000000.0,299.9,2024/01/18 02:59:54,325.00-193.80,231.17,232.84,5.38,-1.53,-196.01,91.21,3.29,,#ValueFiscal Year,,,48125.0,2099300000.0
RHGCL,285.9,2.29,294.0,271.6,275.0,35957.0,/CompanyDetail.aspx?symbol=RHGCL,Hydro Power,6127938.0,285.9,2024/01/18 02:59:52,406.00-184.50,225.13,228.8,0.32,-12.65,-22.6,99.6,2.87,,#ValueFiscal Year1.100:33.16(FY: 074-075),,100:33.16(FY:074-075),33993.0,1751977474.2
RHPL,316.0,0.86,325.0,307.0,308.0,105396.0,/CompanyDetail.aspx?symbol=RHPL,Hydro Power,68421000.0,316.0,2024/01/18 02:59:38,371.00-239.00,272.38,268.06,-1.25,-0.9,-351.11,94.87,3.33,,#ValueFiscal Year,,,74901.0,21621036000.0
RIDI,297.0,10.0,297.0,259.7,271.8,590768.0,/CompanyDetail.aspx?symbol=RIDI,Hydro Power,16158094.3,297.0,2024/01/18 02:59:27,600.00-176.60,209.59,206.24,-50.0,-11.76,-25.26,98.14,3.03,,#ValueFiscal Year,,,147198.0,4798954007.1
RLFL,400.0,1.27,406.0,381.0,390.0,99331.0,/CompanyDetail.aspx?symbol=RLFL,Finance,11214520.0,400.0,2024/01/18 02:59:59,422.00-268.00,333.95,335.2,14.29,19.24,20.79,106.97,3.74,,#ValueFiscal Year1.10:4.5(FY: 073-074)2.(FY: 072-073),,10:4.5(FY:073-074),62086.0,4485808000.0
RMF1,7.94,1.79,7.95,7.78,7.8,91100.0,/CompanyDetail.aspx?symbol=RMF1,Mutual Fund,125000000.0,7.94,2024/01/18 02:54:30,8.47-6.82,7.4,7.38,1.28,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,47391.0,992500000.0
RMF2,8.46,-1.74,8.5,8.33,8.5,5263.0,/CompanyDetail.aspx?symbol=RMF2,Mutual Fund,84611929.0,8.46,2024/01/18 02:55:10,10.64-7.23,8.11,7.81,0.0,0.0,0.0,0.0,8.46,,#ValueFiscal Year,,,28177.0,715816919.34
RNLI,575.4,-0.45,582.1,568.0,578.1,115513.0,/CompanyDetail.aspx?symbol=RNLI,Life Insurance,40000000.0,575.4,2024/01/18 02:59:59,612.00-390.00,486.53,486.38,0.0,0.0,0.0,172.64,3.33,0.84(FY:079-080),#ValueFiscal Year,16.00(FY:079-080),,211098.0,23016000000.0
RSDC,567.0,-3.41,580.0,555.0,580.0,16714.0,/CompanyDetail.aspx?symbol=RSDC,Microfinance,8695682.01,567.0,2024/01/18 02:59:38,676.00-461.00,555.34,548.13,-11.11,15.94,35.57,131.01,4.33,,#ValueFiscal Year1.(FY: 073-074)2.5:3(FY: 073-074)3.1:2(FY: 072-073),,,9245.0,4930451699.67
RURU,744.9,0.49,747.0,730.0,730.0,776.0,/CompanyDetail.aspx?symbol=RURU,Hydro Power,4933236.55,744.9,2024/01/18 02:59:35,842.00-674.30,746.35,730.84,-6.89,29.53,25.23,140.04,5.32,10.53(FY:079-080),#ValueFiscal Year,10.00(FY:078-079),,1355.0,3674767906.09
SABSL,686.0,1.18,691.5,638.0,691.5,1471.0,/CompanyDetail.aspx?symbol=SABSL,Microfinance,3186000.0,686.0,2024/01/18 02:46:28,"1,055.00-522.60",613.31,597.86,-32.01,1.86,368.82,133.41,5.14,,#ValueFiscal Year,,,1711.0,2185596000.0
SADBL,323.8,-0.67,329.0,315.0,322.0,62550.0,/CompanyDetail.aspx?symbol=SADBL,Development Bank Limited,34309713.06,323.8,2024/01/18 02:59:59,364.00-263.50,303.43,298.81,-7.88,5.43,59.63,135.03,2.4,,#ValueFiscal Year1.(FY: 074-075)2.(FY: 073-074)3.(FY: 071-072),,,35755.0,11109485088.83
SAEF,9.9,-0.1,9.9,9.77,9.9,25445.0,/CompanyDetail.aspx?symbol=SAEF,Mutual Fund,130000000.0,9.9,2024/01/18 02:37:40,12.30-8.85,10.27,9.71,-10.41,0.0,0.0,0.0,9.9,18.00(FY:079-080),#ValueFiscal Year,,,86978.0,1287000000.0
SAGF,8.9,0.0,8.91,8.74,8.74,1500.0,/CompanyDetail.aspx?symbol=SAGF,Mutual Fund,67253260.0,8.9,2024/01/18 02:56:51,10.00-7.20,8.13,8.18,0.0,0.0,0.0,0.0,8.9,,#ValueFiscal Year,,,9545.0,598554014.0
SAHAS,583.0,2.62,590.0,557.0,567.2,97334.0,/CompanyDetail.aspx?symbol=SAHAS,Hydro Power,35000000.0,583.0,2024/01/18 02:59:58,616.00-402.80,459.27,467.27,0.5,39.41,14.79,171.56,3.4,,#ValueFiscal Year,,,69707.0,20405000000.0
SALICO,716.0,-0.42,717.0,707.0,710.0,7391.0,/CompanyDetail.aspx?symbol=SALICO,Non-Life Insurance,26226382.0,716.0,2024/01/18 02:59:59,805.00-551.40,701.84,692.18,0.0,8.7,82.3,222.5,3.22,,#ValueFiscal Year,,,18290.0,18778089512.0
SAMAJ,340.9,6.07,340.9,327.8,327.8,40.0,/CompanyDetail.aspx?symbol=SAMAJ,Microfinance,228500.0,340.9,2024/01/18 02:55:10,340.90-64.80,133.25,152.86,0.0,-59.13,-5.77,174.97,1.95,0.75(FY:078-079),#ValueFiscal Year,14.25(FY:078-079),,36.0,77895650.0
SANIMA,261.0,-1.51,264.8,260.1,260.1,50969.0,/CompanyDetail.aspx?symbol=SANIMA,Commercial Banks,135815254.2,261.0,2024/01/18 02:59:35,310.00-225.50,267.39,251.24,2.35,14.22,18.35,153.96,1.7,,#ValueFiscal Year1.2:1(FY: 071-072),,2:1(FY:071-072),51403.0,35447781346.2
SAPDBL,273.0,2.25,275.3,263.0,263.0,32874.0,/CompanyDetail.aspx?symbol=SAPDBL,Development Bank Limited,8343384.32,273.0,2024/01/18 02:59:26,297.80-211.70,240.49,238.68,-5.86,-57.16,-4.78,55.0,4.96,5.04(FY:074-075),#ValueFiscal Year1.1:1.3(FY: 072-073)2.1:1.15(FY: 071-072),3.00(FY:074-075),1:1.3(FY:072-073),25224.0,2277743919.36
SBCF,7.9,-1.86,7.96,7.83,7.89,5800.0,/CompanyDetail.aspx?symbol=SBCF,Mutual Fund,125000000.0,7.9,2024/01/18 02:45:23,9.68-6.90,7.61,7.62,-6.06,0.0,0.0,0.0,7.9,,#ValueFiscal Year,,,33412.0,987500000.0
SBI,311.0,-2.81,319.0,310.0,314.8,21790.0,/CompanyDetail.aspx?symbol=SBI,Commercial Banks,105001522.9,311.0,2024/01/18 02:59:58,378.40-282.00,318.73,307.69,-2.42,18.25,17.04,179.7,1.73,,#ValueFiscal Year1.(FY: 072-073),,,32674.0,32655473621.9
SBID89,850.0,-5.56,882.0,838.0,882.0,160.0,/CompanyDetail.aspx?symbol=SBID89,Corporate Debenture,,850.0,2024/01/18 02:52:17,"1,000.00-838.00",912.4,912.4,0.0,0.0,0.0,0.0,850.0,,#ValueFiscal Year,,,141.0,0.0
SBL,246.0,-2.73,257.0,246.0,249.1,43518.0,/CompanyDetail.aspx?symbol=SBL,Commercial Banks,140899801.9,246.0,2024/01/18 02:59:17,309.00-223.00,251.81,245.75,-18.08,1.22,201.64,177.66,1.38,,#ValueFiscal Year1.(FY: 073-074)2.10:3(FY: 072-073),,,61827.0,34661351267.4
SCB,544.0,0.55,544.0,531.0,531.0,28109.0,/CompanyDetail.aspx?symbol=SCB,Commercial Banks,94294540.0,544.0,2024/01/18 02:59:55,582.00-447.00,537.42,525.47,20.09,35.11,15.49,221.99,2.45,,#ValueFiscal Year,10.00(FY:077-078),,20846.0,51296229760.0
SDLBSL,655.1,-1.19,682.0,640.0,650.0,2430.0,/CompanyDetail.aspx?symbol=SDLBSL,Microfinance,3822583.45,655.1,2024/01/18 02:59:41,929.90-519.20,607.6,586.88,-28.4,7.06,92.79,138.15,4.74,,#ValueFiscal Year1.1:1(FY: 074-075),,1:1(FY:074-075),2248.0,2504174418.1
SEF,8.21,2.11,8.37,7.88,7.88,7550.0,/CompanyDetail.aspx?symbol=SEF,Mutual Fund,150000000.0,8.21,2024/01/18 02:39:36,9.43-7.16,8.2,8.05,-8.68,0.0,0.0,0.0,0.0,5.00(FY:079-080),#ValueFiscal Year,,,138223.0,1231500000.0
SFCL,330.9,2.76,331.0,310.1,315.6,72257.0,/CompanyDetail.aspx?symbol=SFCL,Finance,8189110.0,330.9,2024/01/18 02:59:53,375.00-246.20,283.36,282.5,4.06,-4.83,-68.51,74.72,4.43,,#ValueFiscal Year1.2:1(FY: 078-079)2.1:2(FY: 077-078)3.(FY: 068-069),,2:1(FY:078-079),42004.0,2709776499.0
SFEF,8.27,-3.84,8.43,8.27,8.43,1100.0,/CompanyDetail.aspx?symbol=SFEF,Mutual Fund,100000000.0,8.27,2024/01/18 02:58:12,10.00-7.35,8.03,8.01,0.0,0.0,0.0,0.0,8.27,,#ValueFiscal Year,,,39853.0,827000000.0
SFMF,9.63,-0.93,9.72,9.63,9.7,28673.0,/CompanyDetail.aspx?symbol=SFMF,Mutual Fund,86000000.0,9.63,2024/01/18 01:21:56,11.67-8.80,10.12,9.51,-4.84,0.0,0.0,0.0,9.63,16.00(FY:079-080),#ValueFiscal Year,,,35295.0,828180000.0
SGHC,327.0,0.31,342.9,313.5,320.0,49796.0,/CompanyDetail.aspx?symbol=SGHC,Hydro Power,15930000.0,327.0,2024/01/18 02:59:54,411.60-205.10,244.63,250.21,-10.95,6.55,49.92,84.15,3.89,,#ValueFiscal Year,,,37033.0,5209110000.0
SGIC,568.0,-1.1,577.0,564.0,570.0,102762.0,/CompanyDetail.aspx?symbol=SGIC,Non-Life Insurance,20000000.0,568.0,2024/01/18 02:59:58,710.90-374.80,539.88,507.96,0.0,5.44,104.41,130.84,4.34,,#ValueFiscal Year,,,106486.0,11360000000.0
SHEL,251.0,4.15,257.9,237.3,242.0,24729.0,/CompanyDetail.aspx?symbol=SHEL,Hydro Power,43500000.0,251.0,2024/01/18 02:59:38,383.00-193.20,244.06,241.07,-32.38,4.86,51.65,96.76,2.59,,#ValueFiscal Year,,,31568.0,10918500000.0
SHINE,409.0,-1.45,423.0,404.1,423.0,168889.0,/CompanyDetail.aspx?symbol=SHINE,Development Bank Limited,47336909.47,409.0,2024/01/18 02:59:59,435.00-300.20,380.61,379.75,15.77,16.19,25.26,143.56,2.85,,#ValueFiscal Year1.2:1(FY: 069-070),,2:1(FY:069-070),107415.0,19360795973.23
SHIVM,521.0,-1.48,535.0,520.3,521.0,131790.0,/CompanyDetail.aspx?symbol=SHIVM,Manufacturing And Processing,50270000.0,521.0,2024/01/18 02:59:55,680.00-389.80,530.1,518.19,-6.29,-4.25,-122.59,191.95,2.71,,#ValueFiscal Year,,,304270.0,26190670000.0
SHL,469.0,-1.86,480.0,463.0,475.0,150927.0,/CompanyDetail.aspx?symbol=SHL,Hotels And Tourism,9289508.13,469.0,2024/01/18 02:59:55,536.00-215.60,442.21,437.72,105.25,4.41,106.35,24.25,19.34,,#ValueFiscal Year,,,211940.0,4356779312.97
SHLB,1020.0,-2.76,1050.0,995.0,1030.0,1952.0,/CompanyDetail.aspx?symbol=SHLB,Microfinance,1093750.0,1020.0,2024/01/18 02:58:28,"2,420.00-778.00",945.44,894.27,-55.61,10.17,100.29,234.63,4.35,,#ValueFiscal Year,,,1292.0,1115625000.0
SHPC,365.0,0.27,370.0,360.7,365.0,71654.0,/CompanyDetail.aspx?symbol=SHPC,Hydro Power,33981761.0,365.0,2024/01/18 02:59:46,403.00-282.30,336.83,329.68,4.58,28.99,12.59,158.33,2.31,,#ValueFiscal Year1.1:1(FY: 073-074),,1:1(FY:073-074),69587.0,12403342765.0
SICL,760.0,-1.27,766.0,751.0,766.0,9773.0,/CompanyDetail.aspx?symbol=SICL,Non-Life Insurance,26549473.0,760.0,2024/01/18 02:59:51,980.00-682.00,762.92,746.79,-21.2,23.43,32.44,193.63,3.93,,#ValueFiscal Year1.1:0.3(FY: 078-079)2.1:0.30(FY: 076-077),,1:0.3(FY:078-079),16616.0,20177599480.0
SIFC,377.1,0.56,380.9,362.1,367.5,12255.0,/CompanyDetail.aspx?symbol=SIFC,Finance,9816832.0,377.1,2024/01/18 02:59:53,408.00-293.20,340.6,339.11,4.17,0.12,3142.5,135.86,2.78,,#ValueFiscal Year1.10:8.3(FY: 074-075),,(FY:10:8.3),18348.0,3701927347.2
SIGS2,8.11,-1.58,8.11,8.11,8.11,200.0,/CompanyDetail.aspx?symbol=SIGS2,Mutual Fund,120000000.0,8.11,2024/01/18 01:42:28,9.60-6.92,8.25,8.04,-10.88,0.0,0.0,0.0,0.0,6.50(FY:079-080),#ValueFiscal Year,,,38706.0,973200000.0
SIKLES,502.0,-0.79,510.1,487.0,495.9,11722.0,/CompanyDetail.aspx?symbol=SIKLES,Hydro Power,8500000.0,502.0,2024/01/18 02:59:31,530.40-315.00,388.77,401.93,7.49,30.08,16.69,114.32,4.39,6.00(FY:079-080),#ValueFiscal Year,,,24473.0,4267000000.0
SINDU,320.0,0.0,329.9,313.8,314.0,21172.0,/CompanyDetail.aspx?symbol=SINDU,Development Bank Limited,5574560.67,320.0,2024/01/18 02:59:55,348.00-227.70,263.42,263.9,3.9,1.38,231.88,111.3,2.88,,#ValueFiscal Year1.10:8(FY: 072-073)2.(FY: 071-072),,10:8(FY:072-073),26646.0,1783859414.4
SJCL,312.0,0.65,314.0,303.9,304.1,36808.0,/CompanyDetail.aspx?symbol=SJCL,Hydro Power,36500000.0,312.0,2024/01/18 02:59:59,359.00-232.10,270.08,266.52,0.0,-1.77,-176.27,93.0,3.35,,#ValueFiscal Year,,,41353.0,11388000000.0
SJLIC,529.0,-1.16,536.0,525.1,525.1,64462.0,/CompanyDetail.aspx?symbol=SJLIC,Life Insurance,45455721.0,529.0,2024/01/18 02:59:58,646.00-379.00,536.87,523.3,0.0,0.0,0.0,155.53,3.4,,#ValueFiscal Year,,,90568.0,24046076409.0
SKBBL,898.0,-1.21,905.0,887.0,900.0,16564.0,/CompanyDetail.aspx?symbol=SKBBL,Microfinance,38063737.94,898.0,2024/01/18 02:59:29,"1,325.00-755.00",902.83,903.24,-29.57,31.67,28.35,247.75,3.62,,#ValueFiscal Year2.(FY: 070-071)1.(FY: 071-072),,,20168.0,34181236670.12
SLBBL,715.0,-0.28,715.0,675.5,702.7,15377.0,/CompanyDetail.aspx?symbol=SLBBL,Microfinance,6272009.28,715.0,2024/01/18 02:59:59,"1,079.00-523.00",650.15,630.38,-32.61,14.87,48.08,136.33,5.24,,#ValueFiscal Year1.(FY: 073-074)2.1:1(FY: 072-073)3.(FY: 071-072),,,10197.0,4484486635.2
SLBSL,869.0,-2.74,911.3,845.0,911.3,600.0,/CompanyDetail.aspx?symbol=SLBSL,Microfinance,1452000.0,869.0,2024/01/18 02:59:36,"1,303.00-578.20",783.67,746.94,-30.87,-81.14,-10.71,131.96,6.59,,#ValueFiscal Year,,,943.0,1261788000.0
